"","res_id","wave","east","hate_violence_means","hate_pol_message","hate_prevent_settlement","hate_polcondemn","hate_justified","MateComp.cont","JobComp.cont","LifeSatis.cont","pop_15_44_muni_gendergap_2015","age","singdivsep","age_group","gender","state","citizenship","marital","religion","eduyrs","occupation","income","household_size","self_econ","distance_ref","settle_ref","lrscale","afd","muslim_ind","afd_ind","contact_ind","refugee_ind","list","treatment_list","outcome_list","ref_integrating","ref_citizenship","ref_reduce","ref_moredone","ref_cultgiveup","ref_economy","ref_crime","ref_terror","ref_loc_services","ref_loc_economy","ref_loc_crime","ref_loc_culture","ref_loc_islam","ref_loc_schools","ref_loc_housing","ref_loc_wayoflife","women_role"
"1781","463132640",4,0,1,1,1,2,1,1,1,5,1.01003443551672,23,0,"18-29","Female","Niedersachsen",1,"With partner, living together","No, I don't feel close to any religion",12,"In schooling / vocational training, student","500 to below 1,000 <80>","2","4","3-5 kilometers","50 <96> 249",4,0,0,0,0,0,NA,NA,NA,2,1,1,1,2,2,2,1,2,2,2,2,3,4,3,3,2
"1783","411916448",4,0,1,1,1,2,1,2,2,7,1.01003443551672,27,1,"18-29","Male","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",6,"Employee in low / medium position","1,500 to below 2,000 <80>","1","7","11-20 kilometers","1000 and more",4,2,0.125,0,0.166666666666667,0.125,NA,NA,NA,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2
"1798","494988546",4,0,2,1,1,2,1,2,2,9,0.972746331236897,51,0,"50-59","Male","Niedersachsen",1,"Married","Protestant",3,"Employee in high position","4,000 to below 4,500 <80>","3","8","6-10 kilometers","250 <96> 499",7,2,0.875,0.333333333333333,0.666666666666667,0.5,NA,NA,NA,3,2,2,3,2,2,3,3,3,2,3,2,3,3,3,3,2
"1803","443528645",4,0,1,1,1,1,2,1,1,8,0.972746331236897,71,0,"60 and older","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",15,"Retired","2,000 to below 2,500 <80>","2","7","21-50 kilometers","50 <96> 249",3,10,0.375,0.666666666666667,0,0.625,NA,NA,NA,3,1,3,2,3,2,4,4,3,3,4,1,3,4,3,2,1
"1804","481330241",4,0,1,1,1,4,1,1,2,8,1.04495575221239,32,0,"30-39","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",16,"Senior civil servant <96> highest level","4,000 to below 4,500 <80>","3","5","11-20 kilometers","1 <96> 49",8,49,0.75,1,0.666666666666667,0.625,NA,NA,NA,1,4,2,4,4,2,4,3,3,3,3,4,4,4,4,4,3
"1805","484912846",4,0,2,1,1,2,3,1,2,7,1.04495575221239,58,0,"50-59","Female","Niedersachsen",1,"Married","No, I don't feel close to any religion",13,"Self-employed / freelancer","3,500 to below 4,000 <80>","5","8","21-50 kilometers","50 <96> 249",5,59,0.875,1,0.333333333333333,1,NA,NA,NA,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,3
"1809","421214648",4,0,2,1,1,1,1,1,1,9,1.03182579564489,56,0,"50-59","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",14,"Employee in low / medium position","3,500 to below 4,000 <80>","2","8","Less than 3 kilometer","50 <96> 249",2,0,0.375,0,0.166666666666667,0.5,NA,NA,NA,2,3,3,2,2,2,3,3,3,2,3,2,2,3,2,2,1
"1810","463901040",4,0,2,3,4,2,2,2,3,8,1.03182579564489,43,1,"40-49","Male","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",10,"Unskilled worker","1,500 to below 2,000 <80>","1","5","11-20 kilometers","50 <96> 249",4,69,0.125,0.333333333333333,0.333333333333333,0.375,NA,NA,NA,2,1,3,2,4,2,2,3,4,2,4,1,3,3,3,2,2
"1812","421941242",4,0,2,2,1,3,2,2,2,2,1.03182579564489,20,0,"18-29","Female","Niedersachsen",1,"With partner, living together","Protestant",12,"Employee in low / medium position","1,000 to below 1,500 <80>","2","5","11-20 kilometers","50 <96> 249",4,0,0.125,0,0,0.25,NA,NA,NA,2,2,2,2,2,3,2,3,2,3,2,2,3,3,3,3,2
"1823","487020443",4,0,2,1,1,1,2,1,2,7,1.03182579564489,58,0,"50-59","Female","Niedersachsen",1,"Married","Roman Catholic",20,"Employee in high position","5,000 or more <80>","2","7","3-5 kilometers","500 <96> 999",7,60,0.875,1,0.333333333333333,1,NA,NA,NA,3,3,4,4,4,4,4,4,4,3,4,3,4,4,3,4,1
"1828","447680541",4,0,2,1,1,2,1,2,3,4,1.05042016806723,30,0,"18-29","Female","Niedersachsen",1,"With partner, living together","No, I don't feel close to any religion",15,"Employee in high position","4,000 to below 4,500 <80>","2","7","11-20 kilometers","1 <96> 49",6,0,0.5,0.666666666666667,0,0.75,NA,NA,NA,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
"1835","413032840",4,0,1,1,1,1,1,1,3,8,1.0722130697419,54,0,"50-59","Female","Niedersachsen",1,"Widowed","No, I don't feel close to any religion",13,"Employee in low / medium position","2,000 to below 2,500 <80>","2","5","6-10 kilometers","1 <96> 49",1,2,0.375,0,0.333333333333333,0.125,NA,NA,NA,2,2,2,1,2,2,2,3,3,3,2,1,3,1,3,3,2
"1837","444294746",4,0,1,1,1,2,1,2,2,8,1.0722130697419,61,0,"60 and older","Male","Niedersachsen",1,"Married","Christian, but not close to a particular religious community",15,"Self-employed / freelancer","2,000 to below 2,500 <80>","2","6","3-5 kilometers","1 <96> 49",2,5,0.375,0,0.333333333333333,0.625,NA,NA,NA,3,3,2,2,3,2,3,3,3,2,3,2,2,3,2,2,2
"1843","473590849",4,0,3,2,2,2,3,3,3,9,1.16975308641975,67,0,"60 and older","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",14,"Retired","2,000 to below 2,500 <80>","2","4","3-5 kilometers","50 <96> 249",8,70,0.75,1,0,0.75,NA,NA,NA,2,2,4,3,3,3,3,3,3,3,3,2,2,3,3,3,2
"1847","417422441",4,0,1,1,1,1,1,2,2,9,1.13374066530889,78,0,"60 and older","Male","Niedersachsen",1,"Married","Protestant",14,"Retired","2,500 to below 3,000 <80>","2","7","3-5 kilometers","50 <96> 249",5,3,0.375,0.333333333333333,0.5,0.375,NA,NA,NA,2,2,3,2,4,2,2,3,3,3,2,2,2,3,2,2,1
"1853","441680746",4,0,1,1,1,1,1,2,2,5,0.995073891625616,29,1,"18-29","Male","Niedersachsen",1,"Single, without partner","Protestant",17,"Employee in high position","1,000 to below 1,500 <80>","1","4","21-50 kilometers","There are no refugees in my town",4,0,0.25,0,0.166666666666667,0.25,NA,NA,NA,2,2,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2
"1860","481181143",4,0,4,4,4,1,4,4,4,10,1.02694034637588,20,1,"18-29","Female","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",9,"Unskilled worker","1,500 to below 2,000 <80>","2","10 ( TOP )","Less than 3 kilometer","There are no refugees in my town",10,50,0.75,1,0,0.625,NA,NA,NA,1,1,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4
"1862","463763647",4,0,1,1,1,1,1,1,2,2,1.02694034637588,62,0,"60 and older","Female","Niedersachsen",1,"With partner, living together","Christian, but not close to a particular religious community",12,"Retired","2,500 to below 3,000 <80>","2","7","More than 50 kilometer","500 <96> 999",4,0,0.625,0,0.333333333333333,0.25,NA,NA,NA,2,1,3,2,3,2,2,2,3,2,2,2,2,4,4,1,1
"1865","443229448",4,0,1,1,1,1,1,1,2,7,1.02694034637588,55,0,"50-59","Male","Niedersachsen",1,"With partner, living together","Christian, but not close to a particular religious community",21,"Unemployed / seeking work","1,500 to below 2,000 <80>","2","5","21-50 kilometers","1 <96> 49",3,0,0,0,0.333333333333333,0,NA,NA,NA,2,2,1,1,2,2,2,1,2,2,2,1,2,3,1,4,2
"1871","473533142",4,0,1,1,1,1,1,2,2,9,1.1219512195122,54,0,"50-59","Female","Niedersachsen",1,"Married","No, I don't feel close to any religion",12,"Employee in low / medium position","3,000 to below 3,500 <80>","2","8","More than 50 kilometer","50 <96> 249",5,0,0.375,0.333333333333333,0.833333333333333,0.125,NA,NA,NA,2,2,3,2,2,2,1,2,2,2,2,2,2,3,2,3,4
"1879","453681341",4,0,3,3,3,3,3,3,2,3,1.04269972451791,27,1,"18-29","Male","Niedersachsen",1,"Single, without partner","Roman Catholic",6,"Employee in low / medium position","2,000 to below 2,500 <80>","2","7","6-10 kilometers","50 <96> 249",5,53,0.625,0.333333333333333,0.5,0.625,NA,NA,NA,3,3,3,1,2,4,3,1,1,2,3,2,2,2,3,3,2
"1896","421467543",4,0,1,1,1,1,1,2,2,8,1.10553838840029,64,0,"60 and older","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",8,"Retired","No answer","2","7","Less than 3 kilometer","250 <96> 499",4,0,0.5,0.333333333333333,0.166666666666667,0.125,NA,NA,NA,2,2,3,2,2,2,2,2,3,2,2,2,2,4,3,3,3
"1898","427251847",4,0,2,1,1,1,1,2,2,8,1.10553838840029,64,0,"60 and older","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",15,"Retired","3,000 to below 3,500 <80>","2","6","3-5 kilometers","500 <96> 999",3,0,0.5,0.333333333333333,0.333333333333333,0.5,NA,NA,NA,3,2,3,2,3,2,2,3,3,2,2,3,3,4,3,3,3
"1900","497821748",4,0,2,2,2,2,2,2,2,8,1.10553838840029,57,0,"50-59","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",19,"Employee in high position","5,000 or more <80>","3","8","More than 50 kilometer","50 <96> 249",8,2,0.75,0.666666666666667,0.5,0.75,NA,NA,NA,3,2,3,4,3,2,3,3,3,3,2,3,3,3,3,3,2
"1903","423443346",4,0,3,2,2,3,3,2,3,5,1.00681302043906,57,0,"50-59","Female","Niedersachsen",1,"Married","Protestant",13,"Employee in low / medium position","3,000 to below 3,500 <80>","4","5","21-50 kilometers","50 <96> 249",5,50,1,1,0.5,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,2,3
"1906","487345448",4,0,1,1,1,1,1,1,1,8,1.02028113727022,32,0,"30-39","Female","Niedersachsen",1,"With partner, not living together","Protestant",19,"In schooling / vocational training, student","500 to below 1,000 <80>","2","6","Less than 3 kilometer","1000 and more",4,0,0,0,0.666666666666667,0,NA,NA,NA,2,2,1,2,2,2,1,1,2,2,2,2,2,3,2,2,1
"1912","441536143",4,0,1,1,1,2,1,1,1,6,1.02028113727022,58,1,"50-59","Female","Niedersachsen",1,"Divorced / separated","No, I don't feel close to any religion",20,"Retired","500 to below 1,000 <80>","1","8","Less than 3 kilometer","1000 and more",3,1,0.5,0,0,0.375,NA,NA,NA,2,2,2,1,3,3,3,2,1,3,2,2,1,3,3,1,1
"1913","463142643",4,0,2,1,1,2,2,1,1,9,1.02028113727022,33,0,"30-39","Male","Niedersachsen",1,"Registered partnership","No, I don't feel close to any religion",19,"Employee in low / medium position","3,000 to below 3,500 <80>","2","5","Less than 3 kilometer","1000 and more",5,0,0.875,0,0.5,0.625,NA,NA,NA,2,4,3,4,3,3,1,1,3,3,1,2,3,3,3,3,2
"1920","431576847",4,0,2,2,2,3,3,2,2,6,1.02028113727022,36,1,"30-39","Male","Niedersachsen",1,"Single, without partner","Roman Catholic",20,"Employee in high position","below 500 <80>","1","4","Less than 3 kilometer","1000 and more",6,69,0.75,1,0.166666666666667,0.875,NA,NA,NA,3,4,4,4,2,4,4,4,4,3,4,2,4,3,4,3,3
"1924","427275743",4,0,1,3,3,2,1,3,3,5,1.02028113727022,22,1,"18-29","Male","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",9,"Self-employed / freelancer","No answer","1","5","Don't know","There are no refugees in my town",2,0,0.125,0,0,0.625,NA,NA,NA,4,3,2,2,3,2,3,3,3,3,2,2,2,2,3,2,3
"1927","444232347",4,0,1,2,2,2,2,1,1,7,1.02028113727022,37,0,"30-39","Female","Niedersachsen",1,"With partner, living together","Protestant",15,"Employee in low / medium position","2,500 to below 3,000 <80>","2","5","21-50 kilometers","1000 and more",7,10,0.875,1,0.333333333333333,1,NA,NA,NA,3,3,4,4,3,3,3,4,4,3,3,2,4,4,4,3,1
"1929","413267247",4,0,1,1,1,2,1,1,1,8,1.02028113727022,46,0,"40-49","Female","Niedersachsen",1,"With partner, not living together","Protestant",18,"Employee in low / medium position","No answer","3","7","Don't know","1000 and more",5,1,0.125,0,0.166666666666667,0,NA,NA,NA,2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,3,2
"1935","431981943",4,0,2,2,1,2,2,2,2,7,1.02028113727022,20,1,"18-29","Female","Niedersachsen",1,"Single, without partner","Protestant",13,"In schooling / vocational training, student","1,000 to below 1,500 <80>","1","4","Don't know","50 <96> 249",3,0,0.75,0.333333333333333,0.5,1,NA,NA,NA,4,3,4,4,3,3,3,4,3,3,3,3,4,4,4,4,2
"1938","411617746",4,0,1,1,1,2,1,1,3,6,1.02028113727022,48,0,"40-49","Female","Niedersachsen",1,"Married","Roman Catholic",16,"Employee in low / medium position","3,000 to below 3,500 <80>","4","5","Don't know","250 <96> 499",4,0,0,0,0,0,NA,NA,NA,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,1
"1939","424309041",4,0,2,2,2,2,3,1,2,6,1.02028113727022,51,0,"50-59","Male","Niedersachsen",1,"Married","No answer",10,"Unskilled worker","No answer","2","6","Less than 3 kilometer","1000 and more",7,60,1,1,0.666666666666667,0.875,NA,NA,NA,3,3,4,1,3,4,3,3,3,3,3,3,3,3,3,3,3
"1940","451980546",4,0,1,1,1,1,1,1,1,9,1.02028113727022,22,0,"18-29","Male","Niedersachsen",1,"With partner, living together","Roman Catholic",17,"In schooling / vocational training, student","1,500 to below 2,000 <80>","2","8","6-10 kilometers","1000 and more",4,11,0,0,0.333333333333333,0.5,NA,NA,NA,2,1,3,1,3,2,3,3,3,2,2,2,1,4,3,1,1
"1947","451094641",4,0,1,1,1,1,1,2,4,7,1.02028113727022,40,0,"30-39","Female","Niedersachsen",1,"Married","Protestant",16,"Employee in high position","2,500 to below 3,000 <80>","4","5","Less than 3 kilometer","1000 and more",5,0,0.75,0.666666666666667,0.666666666666667,1,NA,NA,NA,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,4,1
"1951","423173249",4,0,1,2,2,2,2,2,2,3,1.02028113727022,26,1,"18-29","Female","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",12,"Self-employed / freelancer","500 to below 1,000 <80>","1","4","Don't know","There are no refugees in my town",3,0,0.5,0,0,0.5,NA,NA,NA,3,3,3,2,2,3,2,2,3,2,2,2,3,3,3,3,2
"1952","491684441",4,0,3,1,1,1,2,2,2,8,1.02028113727022,45,0,"40-49","Female","Niedersachsen",1,"Married","Protestant",18,"Self-employed / freelancer","2,000 to below 2,500 <80>","3","6","Less than 3 kilometer","1000 and more",2,3,0.75,0,0.5,0.875,NA,NA,NA,3,2,3,3,3,4,3,3,4,4,4,3,3,4,4,4,2
"1956","494662641",4,0,1,1,1,1,1,2,2,7,1.02028113727022,65,1,"60 and older","Male","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",12,"Retired","500 to below 1,000 <80>","1","0 ( BOTTOM )","Less than 3 kilometer","1000 and more",2,0,0.25,0,0.333333333333333,0,NA,NA,NA,2,1,2,1,2,1,2,1,2,2,2,2,2,4,3,3,1
"1961","427746841",4,0,1,1,1,1,1,2,2,8,1.02028113727022,75,0,"60 and older","Female","Niedersachsen",1,"Widowed","No answer",13,"Retired","1,500 to below 2,000 <80>","2","5","6-10 kilometers","50 <96> 249",8,0,0.75,0,0.333333333333333,0.25,NA,NA,NA,2,2,2,2,3,2,3,2,3,2,2,2,3,3,3,3,3
"1963","461530745",4,0,1,1,1,2,2,1,1,7,1.02028113727022,65,0,"60 and older","Female","Niedersachsen",1,"With partner, living together","Protestant",13,"Retired","2,000 to below 2,500 <80>","2","5","Less than 3 kilometer","1000 and more",5,0,0.5,0,0,0.625,NA,NA,NA,3,2,2,3,3,2,3,3,3,2,3,2,3,4,3,3,2
"1973","471680044",4,0,2,1,1,1,3,2,2,1,1.02028113727022,54,0,"50-59","Female","Niedersachsen",1,"With partner, living together","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",12,"Self-employed / freelancer","2,500 to below 3,000 <80>","2","9","3-5 kilometers","1 <96> 49",3,0,0.5,0,0.833333333333333,0.75,NA,NA,NA,3,2,3,3,3,2,3,3,3,2,3,2,2,3,2,3,2
"1975","433164642",4,0,1,1,1,1,1,1,2,2,1.02028113727022,56,1,"50-59","Male","Niedersachsen",1,"Single, without partner","Protestant",13,"Skilled worker","2,000 to below 2,500 <80>","1","7","3-5 kilometers","1000 and more",2,0,0.375,0,0,0.375,NA,NA,NA,3,2,3,1,3,2,1,2,3,2,1,2,1,4,3,2,1
"1983","461991944",4,0,3,3,3,3,4,2,3,5,1.02028113727022,62,0,"60 and older","Female","Niedersachsen",1,"With partner, living together","No, I don't feel close to any religion",15,"Unskilled worker","3,000 to below 3,500 <80>","2","4","Less than 3 kilometer","1000 and more",5,1,1,1,0.666666666666667,1,NA,NA,NA,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,3
"1984","413854543",4,0,1,1,1,2,3,1,4,0,1.02028113727022,58,0,"50-59","Female","Niedersachsen",1,"Widowed","No, I don't feel close to any religion",10,"Retired","500 to below 1,000 <80>","1","2","Less than 3 kilometer","1000 and more",5,0,1,0.333333333333333,0.333333333333333,0.875,NA,NA,NA,4,2,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3
"1992","424269444",4,0,1,1,1,2,1,2,2,9,1.02028113727022,48,0,"40-49","Male","Niedersachsen",1,"Married","Protestant Free Church",16,"Employee in low / medium position","2,500 to below 3,000 <80>","4","5","Don't know","1000 and more",5,85,1,1,0.5,0.875,NA,NA,NA,3,3,4,2,3,3,4,4,3,3,3,2,4,4,3,3,3
"1996","491283849",4,0,1,1,1,3,1,1,2,5,1.02028113727022,52,1,"50-59","Female","Niedersachsen",1,"Single, without partner","Christian, but not close to a particular religious community",19,"Employee in low / medium position","2,500 to below 3,000 <80>","1","8","Don't know","1000 and more",4,10,0.75,0.666666666666667,0.333333333333333,1,NA,NA,NA,3,3,4,3,4,4,4,4,4,3,4,4,3,4,4,2,1
"2002","411231847",4,0,3,3,2,3,3,4,3,8,1.08348384507325,25,0,"18-29","Female","Niedersachsen",1,"Married","Other Christian",12,"Unskilled worker","2,000 to below 2,500 <80>","4","4","21-50 kilometers","1 <96> 49",6,23,0.75,0,0.166666666666667,1,NA,NA,NA,4,3,4,4,3,3,4,4,3,3,2,3,3,3,3,3,4
"2003","467035048",4,0,2,2,2,1,2,3,4,6,1.03581840899625,60,0,"50-59","Male","Niedersachsen",1,"Widowed","No answer",11,"Employee in high position","2,000 to below 2,500 <80>","1","6","Don't know","50 <96> 249",5,0,1,0,0,1,NA,NA,NA,3,3,4,4,3,4,4,3,3,3,3,3,2,3,3,3,2
"2010","474067441",4,0,1,1,1,2,1,1,1,5,1.03581840899625,43,1,"40-49","Female","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",15,"Unemployed / seeking work","below 500 <80>","1","3","Less than 3 kilometer","50 <96> 249",3,0,1,0.333333333333333,0,1,NA,NA,NA,4,4,4,4,3,4,3,3,1,4,4,4,3,4,4,4,1
"2012","491110045",4,0,3,2,3,3,3,2,3,6,1.05060338708042,20,0,"18-29","Female","Niedersachsen",1,"With partner, living together","Roman Catholic",14,"In schooling / vocational training, student","1,000 to below 1,500 <80>","2","4","3-5 kilometers","50 <96> 249",6,40,0.625,1,0,1,NA,NA,NA,4,3,4,4,3,3,4,4,3,3,3,3,2,2,4,3,3
"2013","417528246",4,0,1,1,1,1,1,3,2,8,0.930060816681147,45,1,"40-49","Female","Niedersachsen",1,"Single, without partner","No, I don't feel close to any religion",12,"Self-employed / freelancer","No answer","1","6","3-5 kilometers","50 <96> 249",5,0,0.75,0.666666666666667,0.166666666666667,0.625,NA,NA,NA,3,2,4,3,4,3,2,2,2,3,1,2,2,1,2,2,1
"2014","411771140",4,0,1,1,1,2,1,2,3,9,1.04525056095737,20,1,"18-29","Female","Niedersachsen",1,"Single, without partner","Christian, but not close to a particular religious community",13,"In schooling / vocational training, student","3,000 to below 3,500 <80>","3","5","Less than 3 kilometer","1 <96> 49",3,0,0.875,0,0.5,0.875,NA,NA,NA,3,2,3,3,4,3,3,3,4,3,4,3,2,4,4,2,2
"2018","443894543",4,0,1,1,1,2,1,3,3,8,1.02433688815969,48,0,"40-49","Male","Niedersachsen",1,"With partner, living together","No, I don't feel close to any religion",19,"Employee in high position","No answer","3","7","6-10 kilometers","250 <96> 499",6,20,0.75,1,0.666666666666667,0.75,NA,NA,NA,3,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3
"2023","493907846",4,0,1,1,1,2,1,1,1,7,1.02433688815969,45,1,"40-49","Male","Niedersachsen",1,"Single, without partner","Protestant",18,"Employee in low / medium position","2,000 to below 2,500 <80>","1","7","Less than 3 kilometer","50 <96> 249",7,0,1,0,0,0.625,NA,NA,NA,3,2,2,1,4,3,3,3,1,3,3,3,3,3,1,3,1
"2026","464789348",4,0,4,4,4,3,4,4,4,5,0.999849646669674,53,1,"50-59","Female","Niedersachsen",1,"Divorced / separated","No, I don't feel close to any religion",14,"Employee in low / medium position","1,000 to below 1,500 <80>","2","8","Less than 3 kilometer","1000 and more",10,100,0.875,1,0.833333333333333,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"2028","471497947",4,0,3,1,2,2,1,4,4,10,0.999849646669674,79,0,"60 and older","Female","Niedersachsen",1,"Married","Christian, but not close to a particular religious community",12,"Retired","500 to below 1,000 <80>","2","10 ( TOP )","Less than 3 kilometer","500 <96> 999",4,2,1,1,0.333333333333333,1,NA,NA,NA,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1
"2032","427546645",4,0,2,2,2,3,1,1,3,7,0.999849646669674,56,0,"50-59","Male","Niedersachsen",1,"With partner, living together","No, I don't feel close to any religion",13,"Senior civil servant <96> highest level","5,000 or more <80>","2","8","Less than 3 kilometer","1000 and more",8,70,0.875,1,0.5,1,NA,NA,NA,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,2,2
"2033","474543246",4,0,2,1,2,1,1,2,2,3,0.999849646669674,52,0,"50-59","Male","Niedersachsen",1,"With partner, living together","Protestant",12,"Unemployed / seeking work","No answer","2","3","3-5 kilometers","500 <96> 999",4,0,0.5,0.666666666666667,0,0.875,NA,NA,NA,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"2040","477129345",4,0,4,4,4,3,4,2,4,1,1.07704245649041,54,1,"50-59","Male","Niedersachsen",1,"Divorced / separated","No, I don't feel close to any religion",13,"Self-employed / freelancer","1,500 to below 2,000 <80>","1","6","Less than 3 kilometer","500 <96> 999",10,99,1,1,0.666666666666667,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3
"2042","413020749",4,0,2,2,2,3,3,2,2,5,1.07704245649041,51,0,"50-59","Female","Niedersachsen",1,"With partner, living together","No, I don't feel close to any religion",15,"Retired","1,000 to below 1,500 <80>","2","4","Don't know","50 <96> 249",4,2,0.75,0.666666666666667,0.166666666666667,0.75,NA,NA,NA,3,2,3,3,2,3,3,3,2,3,3,3,2,3,3,3,2
"2043","487386943",4,0,1,1,2,2,1,1,2,9,1.07704245649041,33,1,"30-39","Male","Niedersachsen",1,"Single, without partner","Roman Catholic",16,"Employee in high position","2,000 to below 2,500 <80>","1","7","11-20 kilometers","250 <96> 499",7,40,0.875,1,0.166666666666667,1,NA,NA,NA,3,3,4,4,4,4,3,3,3,4,3,3,4,4,3,3,2
"2047","481494144",4,0,3,2,2,2,2,2,3,8,1.07704245649041,66,0,"60 and older","Female","Niedersachsen",1,"With partner, living together","Protestant",12,"Retired","No answer","3","10 ( TOP )","6-10 kilometers","50 <96> 249",5,0,1,1,0,0.875,NA,NA,NA,3,3,4,3,2,3,3,3,3,3,3,3,2,2,2,2,4
"2054","463887148",4,0,1,1,1,2,1,2,2,5,1.08862690707351,39,0,"30-39","Male","Niedersachsen",1,"Married","No, I don't feel close to any religion",5,"Employee in low / medium position","No answer","4","6","3-5 kilometers","1000 and more",5,0,0.25,0,0,0.625,NA,NA,NA,3,3,2,2,3,2,3,3,3,3,3,2,3,4,2,3,2
"2058","497509444",4,0,3,2,1,2,2,1,2,3,1.08862690707351,22,0,"18-29","Female","Niedersachsen",1,"With partner, not living together","No, I don't feel close to any religion",15,"In schooling / vocational training, student","4,500 to below 5,000 <80>","4","5","3-5 kilometers","1 <96> 49",4,0,0.375,0.333333333333333,0.333333333333333,0.5,NA,NA,NA,3,2,2,4,2,2,3,3,3,3,2,2,2,4,4,3,2
